epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_aorta,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_aorta,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,0.9598455023510376,0.00228322517705172,0.08674070560975936,0.0034227620686687397,0.0060571537386444885,0.024625961648531074,0.26163432002067566,0.47169741195276244,0.0,0.0,0.0,0.0,0.0,0.6018412113189697,0.0005,22.2,True
1,0.2947658739687835,0.00031764128463609303,0.0,0.0,0.0,7.941032115902326e-05,0.5923342108726501,0.1740283864217067,0.0,0.0,0.0,0.0,0.0,0.6067318916320801,0.0005,19.5,False
2,0.13993723134564331,0.0,0.0,0.00016178301271203282,0.0,4.0445753178008205e-05,0.5871438384056091,0.11277580377432185,0.0,0.0,0.00015117729317056577,0.0,3.779432329264144e-05,0.5828635692596436,0.0005,19.8,True
3,0.1017483811973614,0.0,0.0,0.004505493940089801,0.009465935595975396,0.003492857384016299,0.5602785348892212,0.09617945507442185,0.0,0.0,0.00149636681745425,0.006190791411656569,0.0019217895572777048,0.5864514112472534,0.0005,20.0,True
4,0.0830521585209016,0.0,0.0,0.008923282064412402,0.3889024990203375,0.09945644527118748,0.5582219362258911,0.0832067388921566,0.0,1.7905263252132966e-06,0.0,0.3981327023206468,0.099533623211743,0.6352458000183105,0.0005,19.8,True
5,0.06352299220563803,0.0,0.32675503949994966,1.5321845496788665e-05,0.6304269098048285,0.23929931778756874,0.5866096615791321,0.06639625268791793,0.0,0.7823227207995679,0.0,0.5126294398055434,0.32373804015127783,0.6450082659721375,0.0005,19.7,True
6,0.043717878434909596,0.0,0.8793498692385101,0.0,0.7046548409598095,0.39600117754957986,0.644909143447876,0.06845096748219717,0.0,0.7270284542797272,0.0,0.5594205575607666,0.3216122529601234,0.666069507598877,0.0005,19.6,False
7,0.033983963883456286,0.0,0.9000691529042795,0.0,0.7827694705832541,0.42070965587188336,0.6787816882133484,0.05056101000021904,0.0,0.8307731175309284,0.0,0.6174317341272724,0.3620512129145502,0.653634786605835,0.0005,19.8,True
8,0.02679786455478599,0.0,0.9267894695336208,0.0,0.8340243964046966,0.44020346648457936,0.7045024633407593,0.059568268800188506,0.0,0.82333599503669,0.0,0.5708860576150017,0.3485555131629229,0.6836619973182678,0.0005,19.6,False
9,0.023901806509162127,0.0,0.9333943603545026,0.0,0.8511026698328416,0.44612425754683604,0.7097477912902832,0.04835015242500658,0.0,0.8553150162302758,0.0,0.6297758701676075,0.37127272159947083,0.6830492615699768,0.0005,19.7,True
10,0.021196871249728612,0.0,0.9417898910156921,0.0,0.8660752200150409,0.4519662777576833,0.7221953272819519,0.04332167653093508,0.0,0.8690083887271018,0.0,0.7054354561312361,0.3936109612145845,0.6880185604095459,0.0005,19.7,True
11,0.01947573349819681,0.0,0.9433665537410157,0.0,0.8821396544859313,0.4563765520567368,0.7298154234886169,0.05413498862170178,0.0,0.8389931050388141,0.0,0.6302405713005819,0.367308419084849,0.6610492467880249,0.0005,19.6,False
12,0.01722111393033957,0.0,0.95239483109643,0.0,0.8914756702933015,0.46096762534743285,0.7373201251029968,0.04242083033463499,0.0,0.8843863469563475,0.0,0.713624160963229,0.39950262697989414,0.6873102188110352,0.0005,19.6,True
13,0.016513459633648486,0.0,0.9539576172547668,0.0,0.895448662575392,0.4623515699575397,0.7383584976196289,0.051014048307963196,0.0,0.8516201150517446,0.0,0.6824993003155215,0.38352985384181654,0.6921220421791077,0.0005,19.6,False
14,0.01661110633346238,0.0,0.9515065655623468,0.0,0.8930017566811228,0.4611270805608674,0.7419964075088501,0.054166926050221186,0.0,0.8609787938937152,0.0,0.6108413463911788,0.3679550350712235,0.7015237808227539,0.0005,20.0,False
15,0.015872098402966054,0.0,0.9534215940358277,0.0,0.9022061223067455,0.4639069290856433,0.7494146227836609,0.05488092015543312,0.0,0.8567128508639398,0.0,0.6860074885511451,0.38568008485377125,0.7066606283187866,0.0005,19.6,False
16,0.014954725894165605,0.0,0.9561779593976237,0.0,0.9055598799273434,0.46543445983124176,0.7497852444648743,0.05468147036613076,0.0,0.8357634426061462,0.0,0.7092266628783361,0.3862475263711206,0.7045326232910156,0.0005,19.6,False
17,0.014128888652457738,0.0,0.9592228945287224,0.0,0.9097607855468859,0.4672459200189021,0.7506520748138428,0.052887604477091205,0.0,0.8614125297491926,0.0,0.6669480118566284,0.38209013540145526,0.6981151103973389,0.0005,19.7,False
18,0.014731499629909748,0.0,0.9565813419348203,0.0,0.9026903261584421,0.4648179170233156,0.7539844512939453,0.056362883873239004,0.0,0.8678637806897104,0.0,0.6335577499135508,0.3753553826508153,0.6687339544296265,0.0005,19.8,False
19,0.01313062283795737,0.0,0.963616019998769,0.0,0.9142315464128594,0.4694618916029071,0.7615544199943542,0.05703650098860076,0.0,0.8658099932789609,0.0,0.671662926573191,0.384368229963038,0.7028972506523132,0.0005,19.8,False
20,0.011998052273760194,0.0,0.9683797355848528,0.0,0.9220287780655607,0.4726021284126034,0.7598389983177185,0.05660635756020041,0.0,0.8668933092662774,0.0,0.689821774454804,0.3891787709302703,0.694708526134491,0.0005,19.6,False
21,0.012184478670774478,0.0,0.966584436248789,0.0,0.9189378267422982,0.47138056574777176,0.7553577423095703,0.05505480555826296,0.0,0.8602911314531696,0.0,0.6573985566902495,0.37942242203585475,0.6864525675773621,0.0005,19.6,False
22,0.012942221895036849,0.0,0.9606281264574553,8.040362620354177e-06,0.9148321897154903,0.4688670891338915,0.7450813055038452,0.05949257707026778,0.0,0.8493012142535781,0.0,0.6440797850564195,0.3733452498274994,0.6745309233665466,0.0005,19.6,False
23,0.012190492815175735,0.0,0.9630944055248679,0.0069461215897046276,0.921006975552965,0.4727618756668844,0.7351289391517639,0.05614993809839847,0.0,0.8595192983676023,0.02280251008130298,0.7092626441906097,0.3978961131598787,0.6871553659439087,0.0005,19.5,False
24,0.01089238191724097,2.4870332179732194e-05,0.9666233774258952,0.2848148397553372,0.9242061604650627,0.5439173119946187,0.7376036643981934,0.048464798327661415,9.238844872506485e-05,0.8845086145151623,0.31618499924226895,0.691300133014787,0.4730215338052358,0.7176271080970764,0.0005,19.6,True
