epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_aorta,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_aorta,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,1.0223638697318922,0.0007068579986023665,0.009999760963301829,0.000769139596344691,0.0005560876398526313,0.003007961549525379,0.17231690883636475,0.4600833853949671,0.0,0.011962079610378139,0.0,0.0,0.0029905199025945348,0.44407495856285095,0.0005,23.8,True
1,0.2611526262447787,0.0001497321532177089,0.44650863565949034,0.0005370338007885072,0.0,0.11179885040337414,0.4844292104244232,0.14820768340774204,0.0,0.2088223623052523,0.0,0.0,0.05220559057631308,0.5569570660591125,0.0005,20.7,True
2,0.09319142779868318,0.00016194331983805668,0.7010164382342201,7.774538386783285e-05,0.0,0.1753140317344815,0.5342423319816589,0.06841815502747245,0.0,0.6307380257107676,0.0,0.0,0.1576845064276919,0.5565587282180786,0.0005,20.8,True
3,0.048012608081819994,0.0,0.794449338106497,0.0,0.0,0.19861233452662425,0.5614127516746521,0.04142387885114421,0.0,0.7425486862697467,0.0,0.0,0.18563717156743667,0.609524667263031,0.0005,20.8,True
4,0.03208539549461843,0.0,0.8266815233698516,0.0,0.0,0.2066703808424629,0.5754080414772034,0.032593501002892204,0.0,0.7679797235804198,0.0,0.0,0.19199493089510494,0.6053776741027832,0.0005,20.7,True
5,0.024638230099788636,0.0,0.8482638332807103,0.0,0.0,0.21206595832017758,0.5856886506080627,0.03355796674023504,0.0,0.6827542111281084,0.0,0.0,0.1706885527820271,0.5809077620506287,0.0005,20.7,False
6,0.0202003894189093,0.0,0.8632875772685794,0.0,0.0,0.21582189431714485,0.588585615158081,0.02665337063777058,0.0,0.762491604763236,0.0,0.0,0.190622901190809,0.6088474988937378,0.0005,21.2,False
7,0.01715616605088917,0.0,0.8735031385852152,0.0,0.0,0.2183757846463038,0.5889553427696228,0.02949488448465,0.0,0.7134300697634838,0.0,0.0,0.17835751744087094,0.5837090015411377,0.0005,20.7,False
8,0.015147445956904641,0.0,0.8841863128109431,0.0,0.0,0.22104657820273577,0.595329225063324,0.024796956081105315,0.0,0.7737849750737789,0.0,0.0,0.19344624376844471,0.5953753590583801,0.0005,20.8,True
9,0.013625175853077818,0.0,0.8801498140189435,0.0,0.0,0.22003745350473589,0.5949856042861938,0.022804275159116674,0.0,0.7712094737069384,0.0,0.0,0.1928023684267346,0.6055523753166199,0.0005,20.6,False
10,0.011936135494437797,0.0,0.8898308764437269,0.0,0.0,0.22245771911093173,0.5962019562721252,0.026399098438939648,0.0,0.7358340259111985,0.0,0.0,0.18395850647779963,0.5975877046585083,0.0005,20.5,False
