epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_aorta,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_aorta,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,0.9528516981215287,0.00063581149675127,0.03683494131312783,0.0009581774273248491,0.0043546659136646905,0.010695899037717161,0.16948093473911285,0.46802655928725495,0.0,0.0,0.0,0.0,0.0,0.5115074515342712,0.0005,20.7,True
1,0.26513242648646734,0.0,0.0,0.0,0.0,0.0,0.5671198964118958,0.12274884787994787,0.0,0.0,0.0,0.0,0.0,0.5989643335342407,0.0005,18.9,False
2,0.0870126752063222,0.0,0.0,0.0,0.0,0.0,0.5864611268043518,0.05903919133434602,0.0,0.0,0.0,0.0,0.0,0.5923475027084351,0.0005,19.1,False
3,0.04901457338704975,0.0,0.0,3.222947385383934e-05,0.0,8.057368463459834e-06,0.5935481786727905,0.04029949648527924,0.0,0.0,0.0,0.0,0.0,0.6029919385910034,0.0005,19.2,False
4,0.035356499667675303,0.0,0.0,0.029913694309965957,7.537641095219251e-06,0.007480307987765294,0.5793201327323914,0.03232679070921939,0.0,0.0,0.038820273588918666,3.75622124143112e-05,0.009714458950333245,0.5435643792152405,0.0005,19.0,True
5,0.026440637792810934,0.0,0.08499943051921528,0.06289671688755491,0.33407405210581836,0.12049254987814714,0.5550348162651062,0.026578895307633035,0.0,0.5530462921227326,0.00013317056930418377,0.3335104742927112,0.221672484246187,0.6376370191574097,0.0005,19.1,True
6,0.01954759333556125,0.0,0.7359061884936309,0.00224707018046475,0.5750593504809874,0.32830315228877077,0.6027436256408691,0.019475343833686015,0.0,0.8663400402324566,0.0,0.4154521995215634,0.320448059938505,0.6227236986160278,0.0005,19.1,True
7,0.014767333294125416,0.0,0.8949294570994086,0.0001176880449255633,0.6581382437100627,0.3882963472135992,0.6330040693283081,0.018280051879311372,0.0,0.8589002469233774,0.0,0.558952280232203,0.3544631317888951,0.6707631349563599,0.0005,19.1,True
8,0.011780618527613649,0.0,0.9176378133908685,0.0,0.7518432643697364,0.4173702694401512,0.6646747589111328,0.017615502899931315,0.0,0.831038373083878,0.0,0.5726042911493407,0.3509106660583047,0.671411395072937,0.0005,18.9,False
9,0.009925552603250386,0.0,0.9297038431821286,0.0,0.8014820995840969,0.4327964856915564,0.6955438852310181,0.016705667239041367,0.0,0.8597695280245581,0.0,0.5823395637624237,0.36052727294674547,0.6842688322067261,0.0005,19.1,True
10,0.00862285956763164,0.0,0.9370178512203193,0.0,0.8192798317013719,0.4390744207304228,0.717684805393219,0.014291856416560915,0.0,0.8783498466431995,0.0,0.6517636811839356,0.38252838195678374,0.6900488138198853,0.0005,19.4,True
11,0.007644877369609585,0.0,0.9420808059221205,0.0,0.8428236536990862,0.4462261149053017,0.7287074327468872,0.014772788435647931,0.0,0.8922044373848301,0.0,0.5428073574197902,0.3587529487011551,0.6761761903762817,0.0005,18.9,False
12,0.007157431431228597,0.0,0.942858271220269,0.0,0.8423264801907322,0.44629618785275027,0.7205780148506165,0.013999436878377076,0.0,0.8849251447576505,0.0,0.6330654815743617,0.37949765658300305,0.7026187181472778,0.0005,19.0,False
13,0.006533912915967131,0.0,0.9480607049208164,0.0,0.8513811930011017,0.4498604744804795,0.7280378937721252,0.01523454666859684,0.0,0.8661217619953272,0.0,0.5714962531636801,0.35940450378975186,0.6815686821937561,0.0005,18.8,False
14,0.006123452563770115,0.0,0.9517151236967296,0.0,0.859177474371634,0.4527231495170909,0.7286183834075928,0.016261449895923052,0.0,0.8605552410687576,0.0,0.5977961257352196,0.3645878417009943,0.7081000804901123,0.0005,18.8,False
15,0.005902975882739626,0.0,0.9512275545805298,0.0,0.8625820085710849,0.45345239078790367,0.7349789142608643,0.01333744344413665,0.0,0.8909739459585241,0.0,0.6673921398002086,0.3895915214396832,0.7098807096481323,0.0005,19.1,True
16,0.005658681144146106,0.0,0.9516054154104305,0.0,0.8621218909931081,0.45343182660088466,0.7313504219055176,0.015575945552773859,0.0,0.8541163214113577,0.0,0.6013618455288838,0.36386954173506036,0.6960453987121582,0.0005,18.8,False
17,0.005318458395688268,0.0,0.9572020083605995,0.0,0.8691298903307967,0.45658297467284903,0.7356669902801514,0.016070736229442138,0.0,0.8460128315114671,0.0,0.611583980915688,0.36439920310678875,0.6993802785873413,0.0005,19.0,False
18,0.005392884486710898,0.0,0.9509667445555593,0.0,0.865755678164268,0.45418060567995683,0.7336177825927734,0.017003000633115026,0.0,0.8606850792032065,0.0,0.5475727075443396,0.3520644466868865,0.6746184825897217,0.0005,18.9,False
19,0.004986579474759507,0.0,0.9561648709191027,0.0,0.8730122189807006,0.4572942724749508,0.7369877099990845,0.013496373620534683,0.0,0.8965681997054059,0.0,0.6567869352547973,0.3883387837400508,0.699609100818634,0.0005,18.8,False
