epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_aorta,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_aorta,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,0.9559035720446059,0.0025262528242647178,0.11013526977087576,0.003418134187862125,0.010578282780999997,0.031664484891000655,0.12884928286075592,0.47628819669058564,0.0017226188394024616,0.0,0.006154519070293778,0.0006091567269903653,0.002121573659171651,0.5960685014724731,0.0005,22.9,True
1,0.28890641193141997,0.0053934767684747555,0.0,0.002656006266400913,0.0010145173697121486,0.0022660001011469543,0.5848908424377441,0.17529743410851978,0.0,0.0,0.0032107132128266504,0.00018446654342630753,0.0008487949390632394,0.5900143980979919,0.0005,21.2,False
2,0.13252968600857148,0.0,0.0,0.15775833653732754,0.27536871201167906,0.10828176213725166,0.5431165099143982,0.0993075992980408,0.0,0.0,0.0005680372910264527,0.6871449393712211,0.1719282441655619,0.6562060117721558,0.0005,21.3,True
3,0.09027466979390437,0.0,0.0,0.0011298979541762783,0.7987371719122505,0.1999667674666067,0.6721702218055725,0.08246663947581151,0.0,0.0,0.0021974399878505312,0.7229067159783945,0.18127603899156125,0.6614232659339905,0.0005,21.4,True
4,0.07047874529472914,0.0,0.0,0.0025005414995654374,0.8322951873630341,0.2086989322156499,0.679137110710144,0.07189160695624187,0.0,0.0,0.0028110648536244795,0.707858988380622,0.17766751330856162,0.6580349206924438,0.0005,21.1,False
5,0.05245919358156143,0.0,0.2747894897355822,0.005055528946903658,0.8457128820177738,0.2813894751750649,0.6500195264816284,0.04976896292726518,0.0,0.8855859498034386,6.448277093235038e-05,0.7521977465690975,0.4094620447858671,0.6386823654174805,0.0005,21.3,True
6,0.035361427930539716,0.0,0.9132889988825876,0.0,0.8733279263313902,0.44665423130349446,0.6548562049865723,0.048529714700518124,0.0,0.8753703089404163,0.0,0.7597765142615006,0.40878670580047927,0.6410517692565918,0.0005,21.1,False
7,0.026519042303050876,0.0,0.9290808784641936,0.0,0.8912393780468941,0.4550800641277719,0.6600728631019592,0.033355779313576334,0.0,0.9237948065666188,0.0,0.7994667220987542,0.4308153821663433,0.6903462409973145,0.0005,21.3,True
8,0.022015453515636992,0.0,0.9386916676220413,0.0,0.8994200421989884,0.4595279274552574,0.6749663352966309,0.03571747900777146,0.0,0.8970507207200257,0.0,0.7961152778879241,0.4232914996519874,0.6468657851219177,0.0005,21.1,False
9,0.019591615790934144,0.0,0.943939639098602,0.0,0.9050861813355429,0.4622564551085362,0.6768490672111511,0.03275920898085374,0.0,0.9243894578820653,0.0,0.8087410952098724,0.4332826382729844,0.701455295085907,0.0005,21.4,True
10,0.017638146833143558,0.0,0.9500569488217423,0.0,0.9149207502049604,0.4662444247566757,0.6971738934516907,0.03948011788125193,0.0,0.877729227855488,0.0,0.8071434940927773,0.42121818048706633,0.6862788200378418,0.0005,21.3,False
11,0.01644958178470031,0.0,0.9483153599469365,0.0,0.9212146568759919,0.46738250420573213,0.700812578201294,0.03545150451293779,0.0,0.9108393725781875,0.0,0.7659320449040972,0.4191928543705712,0.6644022464752197,0.0005,21.0,False
12,0.014833577347503525,0.0,0.9515151995095772,2.3135429597145324e-05,0.9233187580669964,0.4687142732515427,0.6999594569206238,0.027867847144146612,0.0,0.9135228039618817,0.0006563667491221448,0.8299506938029783,0.43603246612849555,0.6645908355712891,0.0005,21.4,True
13,0.013258125492021305,0.0,0.9541855394090545,0.3568177439424721,0.9288576335392842,0.5599652292227026,0.7143997550010681,0.030929760802900334,0.0,0.9295235098863863,0.7501180281657948,0.8089551356420472,0.6221491684235572,0.7102527022361755,0.0005,21.3,True
14,0.012758962177053459,0.0,0.9594998470418091,0.8115752447753353,0.9298707198993131,0.6752364529291144,0.7694451212882996,0.03635048134323987,0.0,0.9100408167431494,0.8045221926996439,0.8039162318335528,0.6296198103190865,0.7735188603401184,0.0005,21.4,True
15,0.011793035742561889,0.0,0.9639189333540791,0.8733549207313522,0.9320603302386787,0.6923335460810276,0.8092063069343567,0.0312458893437464,0.0,0.9251935085824712,0.8081539905263435,0.8200933881577003,0.6383602218166288,0.7921205163002014,0.0005,21.3,True
16,0.011108131549500544,0.0,0.9642326214942771,0.8858921211852926,0.9322271319315281,0.6955879686527744,0.8163743615150452,0.029953067208033635,0.0,0.9143828929731102,0.8579346390821858,0.8287658032362739,0.6502708338228924,0.7820609211921692,0.0005,21.5,True
17,0.010190364290228177,0.0,0.9667405879025315,0.891177006350104,0.9347500129580794,0.6981669018026787,0.8259266018867493,0.03331117598855774,0.0,0.9194063841725661,0.7859170929931916,0.8077537069705716,0.6282692960340823,0.7850248217582703,0.0005,21.1,False
18,0.009853338726599692,0.0,0.9674836348840967,0.8974134624996495,0.9353023950006495,0.7000498730960989,0.8246549367904663,0.030384418085605172,0.0,0.9145848608218865,0.854846307785109,0.7931769600217692,0.6406520321571911,0.7660810351371765,0.0005,21.3,False
19,0.010186575044840803,0.0,0.9658279702339795,0.9065921293309926,0.9321687344875246,0.7011472085131242,0.8271644115447998,0.0324286298235983,0.0,0.902826602026839,0.8559819027915914,0.8165434418877318,0.6438379866765405,0.781572163105011,0.0005,21.2,False
20,0.008923617149247512,0.0,0.9702875318030703,0.9046851408213133,0.937767492615865,0.7031850413100622,0.8283755779266357,0.034635007061964596,0.0,0.9157176914621779,0.823989012869377,0.8094802084795006,0.6372967282027638,0.7924494743347168,0.0005,21.2,False
21,0.008699261562383253,0.0,0.9699261019430204,0.9162441940475223,0.9388805103218323,0.7062627015780938,0.8281001448631287,0.03162444703595461,0.0,0.9115123951086709,0.8565202651028254,0.8238639361193313,0.6479741490827069,0.7823245525360107,0.0005,21.4,False
22,0.008421359381877706,0.1447350858960222,0.9696994280426308,0.9160592775760232,0.9387529141472778,0.7423116764154885,0.8448728322982788,0.03098929678412996,0.4120275960986179,0.931717624990817,0.7993734647314088,0.8164422346642505,0.7398902301212736,0.8447781205177307,0.0005,21.4,True
23,0.007133200976126101,0.6955637555776539,0.975374348687653,0.9212824191799682,0.9434542509871614,0.8839186936081092,0.9237302541732788,0.03240080687768518,0.5129931591999468,0.9165671554345808,0.8457986226043118,0.8261470858748712,0.7753765057784276,0.8558587431907654,0.0005,21.3,True
24,0.006930937377140723,0.7906456207567859,0.9753079244112669,0.92743603280139,0.9410139108630726,0.9086008722081289,0.9360197186470032,0.03507648755803196,0.4861926137040847,0.9121190141729837,0.8595631805154188,0.8294780572101692,0.7718382164006641,0.8546161651611328,0.0005,21.2,False
