epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,1.0202631502921453,0.003097533143162496,0.00998201029119483,0.0007503097456923049,0.004609951060016544,0.26658377051353455,0.46883261333341186,0.0004406655179232225,0.01730660667212776,0.00033609410634977794,0.006027788765466919,0.5324240922927856,0.0005,22.9,True
1,0.2611430038727039,8.959128298795462e-05,0.3733062573226674,0.00039536148725050687,0.12459707003096863,0.5771183371543884,0.138849817086821,0.0,0.19107140178242482,0.0,0.06369046726080828,0.6374677419662476,0.0005,21.3,True
2,0.09573428897403455,0.0,0.5846395724360709,0.0,0.1948798574786903,0.6277670860290527,0.07064300539053005,0.0,0.5479318862128487,0.0,0.18264396207094957,0.6943673491477966,0.0005,21.3,True
3,0.04983399297630483,0.0,0.813216400668439,0.0,0.27107213355614634,0.6703649759292603,0.04898085375518903,0.0,0.623522080352717,0.0,0.20784069345090564,0.7035625576972961,0.0005,21.2,True
4,0.03352432422044426,0.0,0.8354145746040875,0.0,0.2784715248680292,0.6943995356559753,0.039374740251704406,0.0,0.6142952568653547,0.0,0.2047650856217849,0.7131329774856567,0.0005,21.0,False
5,0.024909001899086382,0.0,0.8671439323265281,0.0,0.28904797744217603,0.7036537528038025,0.03629427387824525,0.0,0.6546509623369132,0.0,0.21821698744563775,0.7052674293518066,0.0005,21.1,True
6,0.020079737006773693,0.0,0.8796638113886693,0.0,0.29322127046288976,0.7103500366210938,0.029883381764849892,0.0,0.7021181768467419,0.0,0.23403939228224732,0.6892252564430237,0.0005,21.2,True
7,0.0171465513945449,0.0,0.8841081400782895,0.0,0.2947027133594298,0.7077858448028564,0.029138731832980463,0.0,0.7035322055271429,0.0,0.2345107351757143,0.69879549741745,0.0005,21.0,True
8,0.014511454178985979,0.0012816762051225709,0.8914954843986149,0.0,0.2975923868679125,0.7053002715110779,0.03012728762569959,7.621367344254562e-05,0.6730324942547983,0.0,0.22436956930941362,0.7236883044242859,0.0005,20.9,False
9,0.012313374764056449,0.17996429777501483,0.904035639729748,0.0,0.3613333125015876,0.7326804995536804,0.02564786632099877,0.1348659071789534,0.7023677167024147,0.0,0.2790778746271227,0.7101976871490479,0.0005,21.0,True
10,0.010238133891942058,0.5214167443744925,0.9186133548107074,0.001921460999741805,0.48065052006164716,0.792677640914917,0.02627591685310978,0.33073292703350116,0.7235022444649175,0.00032909884520978183,0.3515214234478761,0.7612648010253906,0.0005,21.1,True
11,0.009161798960513438,0.6590404770355944,0.9162077255200629,0.021577843318528415,0.5322753486247286,0.8203426003456116,0.02206229161693836,0.471438332443627,0.6995682430254334,0.001173963685103197,0.39072684638472116,0.7625826597213745,0.0005,21.0,True
12,0.007734306769382219,0.7156508259277945,0.9283912797639748,0.1489005111377854,0.5976475389431849,0.8392106294631958,0.023973136079376157,0.3181812330890906,0.7250778902302721,0.10907014211037513,0.3841097551432459,0.7499696612358093,0.0005,20.8,False
13,0.007287207480372265,0.7289651549588694,0.9289909573779186,0.44145853153920345,0.699804881291997,0.8585637211799622,0.02112683542933234,0.5030634682682555,0.7618060083306871,0.40337498685165835,0.556081487816867,0.7662761211395264,0.0005,21.0,True
14,0.006025110427804671,0.7593526136788497,0.941221461704339,0.7149510238726934,0.8051750330852939,0.8864433169364929,0.022166720710684668,0.46047898265883386,0.7379918622052107,0.4297469061772487,0.5427392503470978,0.7395510673522949,0.0005,20.9,False
15,0.0062728504298740296,0.76235087004993,0.9333000846884109,0.727993229179133,0.807881394639158,0.8895437717437744,0.019619347840426085,0.4206195623760557,0.7721588428292081,0.4350970395811286,0.5426251482621308,0.7839246988296509,0.0005,20.9,False
16,0.005053351174185195,0.7911382577703243,0.9464113045990833,0.7702448017666538,0.8359314547120205,0.906835675239563,0.023111900127158785,0.4724606753143064,0.7582063167525013,0.49083820699420777,0.5738350663536718,0.7834470868110657,0.0005,21.1,True
