epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_aorta,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_aorta,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,0.8889989057265291,0.0004904038289475775,0.018277765842897878,0.0005568011915534112,0.0018313005990257915,0.005289067865606165,0.2572130858898163,0.4008942607345931,0.0,0.0,0.0,0.0,0.0,0.49654775857925415,0.0005,21.1,True
1,0.22104075965713652,0.0,0.0,0.0,0.0,0.0,0.5872271060943604,0.11707822185590727,0.0,0.0,0.0,0.0,0.0,0.6067318916320801,0.0005,19.1,False
2,0.0833165791762896,0.0,0.0,0.0,0.0,0.0,0.5878016352653503,0.06271456554532051,0.0,0.0,0.0,0.0,0.0,0.5753740072250366,0.0005,19.1,False
3,0.048860594123282926,0.0,0.055104956132884624,0.0,0.0,0.013776239033221156,0.5994266867637634,0.044190553298920666,0.0,0.17824465853201182,0.0,0.0,0.044561164633002956,0.6136679649353027,0.0005,19.3,True
4,0.03272412124656665,0.0,0.6163394137250772,0.0,0.0,0.1540848534312693,0.6279852390289307,0.03407469834414644,0.0,0.649308819263883,0.0,0.0,0.16232720481597074,0.6299560070037842,0.0005,19.2,True
5,0.023536420880107704,0.0,0.8332444441936289,0.0029818706659493727,0.0,0.20905657871489455,0.638770580291748,0.027259277692491854,0.0,0.7887752931093424,0.0,0.0,0.1971938232773356,0.6374284029006958,0.0005,19.2,True
6,0.018255026472749514,0.0,0.8866074658517331,0.004873406035336666,0.0,0.22287021797176745,0.6412240266799927,0.023227608625973582,0.0,0.8187511738649753,0.0,0.0,0.20468779346624383,0.6372608542442322,0.0005,19.4,True
7,0.015062987368656407,0.0,0.9025516644427201,0.022863255565542032,0.0,0.23135373000206552,0.6364614963531494,0.021440808772357232,0.0,0.8207807492707907,0.0,0.0,0.20519518731769767,0.6368863582611084,0.0005,19.1,True
8,0.013118681470815104,0.0,0.9115945793252088,0.06756473947463529,8.260845351917426e-05,0.2448104818133408,0.6269314289093018,0.023321218308010094,0.0,0.8008203146667571,0.0023664211896515784,7.511737089201878e-05,0.20081546330682518,0.6358230710029602,0.0005,18.9,False
9,0.011469515511162282,0.0,0.9240291849039111,0.12074826347280637,0.2676937671027443,0.32811780386986544,0.6228294372558594,0.02090794527305102,0.0,0.8122779569222593,0.008044953076269819,0.27929321583712274,0.27490403145891296,0.6335185170173645,0.0005,19.3,True
10,0.01015372376316526,0.0,0.9287039732557572,0.0199040572004604,0.7130544692070786,0.41541562491582407,0.682872474193573,0.020646683589786018,0.0,0.7964775654404773,0.0,0.48438188410610106,0.3202148623866446,0.6486781239509583,0.0005,19.1,True
11,0.008897740992686117,0.0,0.9306010923226072,0.00021120748585598935,0.7635411307170903,0.42358835763138836,0.6955935955047607,0.022050465363154716,0.0,0.8147244226991003,0.0,0.46626859804096893,0.3202482551850173,0.6563904881477356,0.0005,19.0,True
12,0.0077511862266398624,0.0,0.938199701267531,0.0,0.7970824763530938,0.4338205444051562,0.7034128904342651,0.020329569958774118,0.0,0.8347798722460512,0.0,0.4482380209163563,0.32075447329060186,0.6649256944656372,0.0005,19.1,True
13,0.006926171346325484,0.0,0.943121761546683,0.0,0.820726645846388,0.4409621018482678,0.7068595290184021,0.020506830970380762,0.0,0.8108211352768466,0.0,0.4192304964539219,0.30751290793269215,0.63896244764328,0.0005,19.1,False
14,0.006586541362969768,0.0,0.9414290254528751,0.0,0.8279330848019526,0.4423405275637069,0.7055191993713379,0.022801770655643365,0.0,0.768248421278545,0.0,0.42598816726387856,0.2985591471356059,0.6369580030441284,0.0005,19.0,False
15,0.006345792730667825,0.0,0.9415024701747401,0.0,0.8355875833070686,0.44427251337045215,0.7097581028938293,0.020439267928558272,0.0,0.8254058440088364,0.0,0.5200033507387479,0.3363522986868961,0.6808152794837952,0.0005,19.1,True
16,0.006022440000801754,0.0,0.94294415726925,3.223726627981947e-05,0.8434915237895182,0.446616979581262,0.7115733027458191,0.019947439142707905,0.0,0.8280628425088103,0.0,0.5162855493844785,0.3360870979733222,0.6634033918380737,0.0005,19.1,False
