epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,0.6538885873201549,0.0023953121817962704,0.01340489605160014,0.0007497852842386023,0.005516664505878337,0.4341335892677307,0.29314084908236626,0.0,0.00022351327074387334,0.0,7.450442358129111e-05,0.710666835308075,0.0005,23.6,True
1,0.15336146916951404,0.0,0.6819494070600637,0.0,0.22731646902002123,0.6641577482223511,0.08419987695372623,0.0,0.6156411378338099,0.0,0.20521371261126997,0.689328670501709,0.0005,21.5,True
2,0.05349327061356971,0.0,0.8165580436191799,0.0,0.27218601453972663,0.696780264377594,0.04775489056887834,0.0,0.516455409785119,0.0,0.17215180326170632,0.7057581543922424,0.0005,21.4,False
3,0.029473196562094663,0.0,0.8633137887246912,0.0,0.2877712629082304,0.7129591703414917,0.031693213303451956,0.0,0.7525417598803965,0.0,0.2508472532934655,0.7164187431335449,0.0005,21.4,True
4,0.020757532509692835,0.0,0.8789162421786277,0.0,0.2929720807262092,0.7144145965576172,0.025983557546430308,0.0,0.7583953237799171,0.0,0.25279844125997236,0.7096755504608154,0.0005,21.3,True
5,0.01626999248689827,0.0,0.8876837584415148,0.0,0.2958945861471716,0.7123940587043762,0.022524078607397236,0.0,0.7884622100828722,0.0,0.26282073669429074,0.7135557532310486,0.0005,21.3,True
6,0.013977455339993406,0.0,0.8865834348542764,0.0,0.2955278116180921,0.7078637480735779,0.020609904671816722,0.0,0.80350802574453,0.0,0.26783600858150997,0.7025735378265381,0.0005,21.6,True
7,0.012397206881117846,0.0,0.891672235960278,0.0,0.297224078653426,0.7026066184043884,0.02175809059130109,0.0,0.7588770405474169,0.0,0.25295901351580563,0.7102030515670776,0.0005,21.3,False
8,0.010951411107650012,0.0,0.8941551011112525,0.0,0.2980517003704175,0.7005533576011658,0.02308738383302546,0.0,0.7205748655499017,0.0,0.24019162184996723,0.7222439050674438,0.0005,21.3,False
9,0.010164381807575017,0.0,0.895833397861925,0.0,0.29861113262064165,0.6992582082748413,0.019960425198888,0.0,0.7778106005574752,0.0,0.2592702001858251,0.7082298994064331,0.0005,21.1,False
10,0.008405579992097727,0.5068474811125909,0.9313521245668731,0.0,0.4793998685598213,0.7908837199211121,0.01774948832994003,0.4955423487328227,0.8052319141403028,0.0,0.43359142095770853,0.7930351495742798,0.0005,21.3,True
11,0.008010252746924884,0.7340639520021669,0.9255085656074767,0.0,0.5531908392032145,0.8536285758018494,0.018106908649813545,0.5079497228357349,0.7642806146660509,0.0,0.42407677916726194,0.7948516607284546,0.0005,21.2,False
12,0.00628307958564882,0.7850019522671737,0.9427175782914037,0.0,0.5759065101861925,0.8702023029327393,0.02886070806948144,0.4666192239288776,0.48085068273795556,0.0,0.3158233022222777,0.7902411222457886,0.0005,21.4,False
13,0.005327790342211966,0.8115999221301965,0.9512332416564244,0.0,0.5876110545955403,0.87888503074646,0.02229463147865001,0.45679361640993693,0.7546410691360821,0.0,0.403811561848673,0.8020983338356018,0.0005,21.0,False
14,0.0052291128488268085,0.812065701139465,0.9491421327442541,0.0,0.5870692779612398,0.8780624866485596,0.02517420098732185,0.3613563875196385,0.6961995450798868,0.0,0.3525186441998418,0.7377216219902039,0.0005,21.2,False
15,0.005382588515440714,0.807415467291788,0.9425164134343537,0.0,0.5833106269087139,0.8741921782493591,0.0218589504575863,0.43762877576107656,0.7795427632942661,0.0,0.4057238463517809,0.7909111380577087,0.0005,21.3,False
16,0.0043708058148319105,0.8345282939241692,0.9550625337488938,0.028159357564940073,0.6059167284126677,0.8852564096450806,0.020488880008570444,0.37805734967061777,0.7984990345181853,0.0490550966314008,0.4085371602734013,0.7652811408042908,0.0005,21.0,False
17,0.004136692508893541,0.8416076579109626,0.9563318786605399,0.7103206044705119,0.8360867136806714,0.9257490038871765,0.024417591597201586,0.4486564855195853,0.7107328945681994,0.43005657546409654,0.5298153185172938,0.813399076461792,0.0005,21.3,True
18,0.0035925370964410295,0.8513037101026091,0.9609144721372957,0.7884835390520083,0.8669005737639711,0.9368007779121399,0.019840156712756574,0.5046896088825352,0.8150686404730845,0.497959110206335,0.6059057865206515,0.8173912763595581,0.0005,21.4,True
19,0.003677889093194057,0.8485228947485813,0.9578113585527444,0.8110500274733493,0.8724614269248917,0.9365866184234619,0.019574967876921975,0.5088644033569814,0.815114302205246,0.5599105702425416,0.6279630919349231,0.8325108885765076,0.0005,21.2,True
