epoch,train_loss,train_dice_esophagus,train_dice_heart,train_dice_trachea,train_dice_aorta,train_dice_fg,train_dice_legacy_fg,val_loss,val_dice_esophagus,val_dice_heart,val_dice_trachea,val_dice_aorta,val_dice_fg,val_dice_legacy_fg,lr,seconds,is_best
0,0.8486311778468383,0.00043490512437764986,0.016519788750246178,0.0005326647744794443,0.0013650521941894346,0.004713102710823177,0.20554855465888977,0.36782839842464615,0.0,0.008890088225648624,0.0,0.0,0.002222522056412156,0.46112027764320374,0.0005,24.8,True
1,0.1907935775288779,0.0,0.003484294135949196,0.0002781274003928781,0.0,0.0009406053840855186,0.537205159664154,0.10191070845593576,0.0,0.02390050877765119,0.0011163634884452302,0.0,0.006254218066524105,0.5415441393852234,0.0005,20.4,True
2,0.06929447265505453,0.0,0.714643072326825,0.00039010560051193463,0.0,0.17875829448183422,0.5824076533317566,0.05663956351902174,0.0,0.5476523076347823,0.00016155088852988692,0.0,0.13695346463082805,0.5753166079521179,0.0005,21.0,True
3,0.03650162522034672,0.0,0.8679258658123629,0.00021545198562662634,0.0,0.21703532944949738,0.6116399765014648,0.0423671540196823,0.0,0.6252702311164914,0.0008061265618702137,0.0,0.1565190894195904,0.610059916973114,0.0005,22.2,True
4,0.0248773858009207,0.0,0.8835589666104791,0.0007598021991773682,0.0,0.2210796922024141,0.6192976236343384,0.031044276714648888,0.0,0.7385702842457614,0.0005915932618471714,0.0,0.18479046937690216,0.6364096403121948,0.0005,20.7,True
5,0.01798147134477584,0.0,0.916245207295544,0.004105709444460595,0.00021201373437596945,0.23014073261859516,0.607215940952301,0.0359564669308779,0.0,0.5408903220232871,0.0005520546696214234,0.00038955687905008055,0.13545798339298964,0.5914307236671448,0.0005,20.4,False
6,0.014584927069070741,0.0,0.9235059499156744,0.02655472508715178,0.07074195733328502,0.25520065808402775,0.5893682241439819,0.03276847826681383,0.0,0.6800853669525997,0.009643439273367733,0.12321005143955362,0.20323471441638027,0.5764495730400085,0.0005,20.7,True
7,0.012512773987718412,0.0,0.9231409327422836,0.04108465725409591,0.5137506628520095,0.36949406321209727,0.6167369484901428,0.021925862985865577,0.0,0.8081872200253402,4.830917874396135e-05,0.3656467363256233,0.29347056638242686,0.6449591517448425,0.0005,20.5,True
8,0.010384203077270188,0.0,0.9332081284016491,0.0009566759099085424,0.693652408661702,0.40695430324331494,0.6881462931632996,0.025090628951464012,0.0,0.8007635583234072,0.0,0.31481683064023924,0.2788950972409116,0.6348844766616821,0.0005,20.4,False
9,0.009319855662711788,0.0,0.9334138772158729,0.0005892594205781637,0.7224609944359834,0.4141160327681086,0.7082517147064209,0.02282425139160098,0.0,0.8402854266170708,0.0,0.3152441313874756,0.2888823895011366,0.6373016238212585,0.0005,20.4,False
